24.203.252.151	1044105588	1	0.1699	-	en	1	CreativeThings
217.232.231.225	1044224500	1	0.7370	-	en	1	CreativeThings
192.168.0.3	1044225671	1	0.2056	-	en	1	CreativeThings
65.94.246.210	1044225942	1	0.1353	-	en	1	CreativeThings
65.94.246.210	1044225964	152	0.1648	-	en	1	CreativeThings
65.94.246.210	1044225977	152	0.1048	-	en	1	CreativeThings
65.94.246.210	1044225983	154	0.1163	-	en	1	CreativeThings
192.168.0.3	1044242139	1	0.1730	-	en	1	CreativeThings
192.168.0.3	1044242142	158	0.1304	-	en	1	CreativeThings
192.168.0.3	1044242208	152	0.0986	-	en	1	CreativeThings
192.168.0.3	1044242211	152	0.1103	-	en	1	CreativeThings
24.203.252.151	1044242526	158	0.1001	-	en	1	CreativeThings
138.110.243.171	1044247565	1	0.1585	-	en	1	CreativeThings
24.148.14.179	1044336020	1	0.4343	-	en	1	CreativeThings
24.202.196.241	1044569931	1	0.8556	-	en	1	CreativeThings
24.202.196.241	1044587040	1	0.4618	-	en	1	CreativeThings
207.253.64.96	1044591014	1	0.1903	-	en	1	CreativeThings
207.253.64.96	1044591027	1	0.1877	-	en	1	CreativeThings
24.202.196.241	1044591448	1	0.4851	-	en	1	CreativeThings
24.202.196.241	1044591450	1	0.2778	-	en	1	CreativeThings
24.202.196.241	1044591460	2	0.3391	-	en	1	CreativeThings
24.202.196.241	1044591472	6	0.2887	-	en	1	CreativeThings
24.202.196.241	1044591474	7	0.2380	-	en	1	CreativeThings
24.202.196.241	1044591477	6	0.2319	-	en	1	CreativeThings
207.253.64.96	1044591484	154	0.2009	-	en	1	CreativeThings
24.202.196.241	1044591486	154	0.1663	-	en	1	CreativeThings
24.202.196.241	1044591494	158	0.2529	-	en	1	CreativeThings
24.202.196.241	1044591497	165	0.2570	-	en	1	CreativeThings
24.202.196.241	1044591499	1	0.2785	-	en	1	CreativeThings
66.130.35.74	1044633311	1	0.2236	-	en	1	CreativeThings
66.130.35.74	1044633381	2	0.2289	-	en	1	CreativeThings
66.130.35.74	1044633386	2	0.2153	-	en	1	CreativeThings
67.68.97.77	1044690490	152	0.2293	-	en	1	CreativeThings
24.201.154.58	1044734061	1	0.1633	-	en	1	CreativeThings
192.168.0.3	1044836082	1	0.3697	-	en	1	CreativeThings
24.202.196.241	1044851738	1	0.5998	-	en	1	CreativeThings
24.202.196.241	1044851790	1	0.2957	-	en	1	CreativeThings
24.202.196.241	1044851882	1	0.2697	-	en	1	CreativeThings
200.64.131.223	1044858674	1	0.2901	-	en	1	CreativeThings
200.64.131.223	1044858716	154	0.2094	-	en	1	CreativeThings
200.64.131.223	1044858997	141	0.3785	-	en	1	CreativeThings
200.64.131.223	1044859014	148	0.2043	-	en	1	CreativeThings
24.202.196.241	1044924128	1	0.7579	-	en	1	CreativeThings
216.239.46.124	1045106698	1	0.9455	-	en	1	CreativeThings
192.168.0.3	1045125683	1	0.1792	-	en	1	CreativeThings
192.168.0.3	1045125685	158	0.1628	-	en	1	CreativeThings
192.168.0.3	1045125687	165	0.1376	-	en	1	CreativeThings
206.172.181.17	1045185589	1	0.5235	-	en	1	CreativeThings
