192.168.0.1	1034564966	1	0.3537	-	en	1	Default
192.168.0.1	1034564981	1	0.2372	-	en	1	Community
192.168.0.1	1034565321	1	0.2274	-	en	1	Community
192.168.0.1	1034565331	1	0.1099	-	en	1	Printable
192.168.0.1	1034565334	1	0.2749	-	en	1	CreativeThings
192.168.0.1	1034565346	1	0.2633	-	en	1	CreativeThings
192.168.0.1	1034565443	1	0.2367	-	en	1	CreativeThings
192.168.0.1	1034565446	1	0.1905	-	en	1	CreativeThings
192.168.0.1	1034565449	1	0.2122	-	en	1	CreativeThings
192.168.0.1	1034565450	2	0.2069	-	en	1	CreativeThings
192.168.0.1	1034565451	112	0.3359	-	en	1	CreativeThings
192.168.0.1	1034565452	6	0.2369	-	en	1	CreativeThings
192.168.0.1	1034565455	6	0.1984	-	en	1	CreativeThings
192.168.0.1	1034565460	6	0.2506	-	en	1	CreativeThings
192.168.0.1	1034565462	6	0.2298	-	en	1	CreativeThings
192.168.0.1	1034565475	6	0.1948	-	en	1	CreativeThings
192.168.0.1	1034565495	1	0.2315	-	en	1	CreativeThings
192.168.0.1	1034566051	1	0.3383	-	en	1	CreativeThings
192.168.0.1	1034566184	1	0.3144	-	en	1	CreativeThings
192.168.0.1	1034566301	1	0.2723	3	en	1	CreativeThings
192.168.0.1	1034566346	1	0.2859	3	en	1	CreativeThings
192.168.0.1	1034566347	2	0.2581	3	en	1	CreativeThings
192.168.0.1	1034566348	1	0.4407	3	en	1	CreativeThings
192.168.0.1	1034566349	112	0.2474	3	en	1	CreativeThings
192.168.0.1	1034566351	6	0.3204	3	en	1	CreativeThings
192.168.0.1	1034566353	7	0.2569	3	en	1	CreativeThings
192.168.0.1	1034566355	10	0.4947	3	en	1	CreativeThings
192.168.0.1	1034566364	1	0.2544	3	en	1	CreativeThings
192.168.0.1	1034566366	1	0.2474	3	en	1	CreativeThings
192.168.0.1	1034566450	1	0.2878	3	en	1	CreativeThings
192.168.0.1	1034566451	1	0.3333	3	en	1	CreativeThings
192.168.0.1	1034566453	1	0.3226	3	en	1	CreativeThings
