64.68.82.135	1078318240	1	0.1708	-	en	1	CreativeThings
64.68.85.27	1078320220	1	0.1705	-	en	1	CreativeThings
64.68.85.8	1078407587	1	0.1703	-	en	1	CreativeThings
142.169.114.143	1078466294	1	0.1590	-	en	1	CreativeThings
207.61.253.178	1078507385	1	0.1693	-	en	1	CreativeThings
207.61.253.178	1078507402	152	0.1018	-	en	1	CreativeThings
207.61.253.178	1078507416	141	0.1096	-	en	1	CreativeThings
219.233.197.11	1079801375	1	0.5416	-	en	1	CreativeThings
219.233.197.11	1079801432	1	0.1421	-	en	1	CreativeThings
219.233.197.11	1079801493	171	0.1893	-	en	1	CreativeThings
219.233.197.11	1079801504	176	3.7403	-	en	1	CreativeThings
219.233.197.11	1079801581	141	0.1550	-	en	1	CreativeThings
219.233.197.11	1079801582	141	0.1214	-	en	1	CreativeThings
219.233.197.11	1079801586	141	0.1295	-	en	1	CreativeThings
219.233.197.11	1079801595	152	0.1124	-	en	1	CreativeThings
219.233.197.11	1079801644	158	0.1163	-	en	1	CreativeThings
219.233.197.11	1079801695	160	0.1398	-	en	1	CreativeThings
219.233.197.11	1079879750	1	0.1931	-	en	1	CreativeThings
219.233.197.11	1079879755	1	0.1303	-	en	1	CreativeThings
219.233.197.11	1079879822	158	0.1161	-	en	1	CreativeThings
219.233.197.11	1079879830	158	0.1164	-	en	1	CreativeThings
219.233.197.11	1079879872	160	0.1298	-	en	1	CreativeThings
219.233.197.11	1079879882	160	0.1291	-	en	1	CreativeThings
219.233.197.11	1080585113	1	0.5733	-	en	1	CreativeThings
219.233.197.11	1080585116	1	0.1403	-	en	1	CreativeThings
219.233.197.11	1080585261	6	0.1735	-	en	1	CreativeThings
219.233.197.11	1080585268	148	0.1629	-	en	1	CreativeThings
219.233.197.11	1080585293	6	0.1237	-	en	1	CreativeThings
219.233.197.11	1080585297	152	0.1299	-	en	1	CreativeThings
219.233.197.11	1080585303	158	0.1069	-	en	1	CreativeThings
219.233.197.11	1080585312	165	0.1217	-	en	1	CreativeThings
219.233.197.11	1080586633	171	0.2089	-	en	1	CreativeThings
219.233.197.11	1080586648	176	1.5275	-	en	1	CreativeThings
219.233.197.11	1080640399	1	0.1711	-	en	1	CreativeThings
219.233.197.11	1080640425	1	0.1397	-	en	1	CreativeThings
