72.232.173.138	1193901572	1	0.1689	-	en	1	CreativeThings
87.118.114.200	1193911156	3671	1.7261	-	en	1	CreativeThings
72.232.173.138	1193912281	1	0.1787	-	en	1	CreativeThings
72.232.173.138	1193923082	1	0.1785	-	en	1	CreativeThings
74.6.20.164	1193928330	2	0.2734	-	en	1	CreativeThings
74.6.26.202	1193934258	1	0.1699	-	en	1	CreativeThings
74.6.22.27	1193943065	190	0.2199	-	en	1	CreativeThings
74.6.22.22	1193945517	200	0.2288	-	en	1	CreativeThings
79.179.139.177	1193947116	1	0.1671	-	en	1	CreativeThings
79.179.139.177	1193947124	1	0.1415	-	en	1	CreativeThings
79.179.139.177	1193947131	1	0.1317	-	en	1	CreativeThings
72.232.173.138	1193951662	1	0.1693	-	en	1	CreativeThings
74.6.27.119	1193952886	192	0.2096	-	en	1	CreativeThings
84.109.121.116	1193960412	3671	3.6472	-	en	1	CreativeThings
84.109.121.121	1193960417	3671	1.2984	-	en	1	CreativeThings
84.109.109.39	1193960430	3671	1.4497	-	en	1	CreativeThings
84.109.109.60	1193960461	3671	1.9833	-	en	1	CreativeThings
84.109.121.118	1193960539	3671	3.7166	-	en	1	CreativeThings
84.109.121.122	1193960550	3671	1.3671	-	en	1	CreativeThings
84.109.109.51	1193960639	3671	2.8077	-	en	1	CreativeThings
84.109.121.117	1193960728	3671	5.6208	-	en	1	CreativeThings
72.232.173.138	1193962089	1	0.1701	-	en	1	CreativeThings
84.109.80.108	1193975297	3671	3.1499	-	en	1	CreativeThings
84.109.108.147	1193975630	3671	1.7127	-	en	1	CreativeThings
84.109.80.106	1193975633	3671	1.5701	-	en	1	CreativeThings
84.109.80.99	1193975634	3671	0.8848	-	en	1	CreativeThings
84.109.83.61	1193975693	3671	3.5879	-	en	1	CreativeThings
84.109.108.163	1193975732	3671	1.8441	-	en	1	CreativeThings
84.109.108.32	1193975758	3671	1.7167	-	en	1	CreativeThings
84.109.80.110	1193975995	3671	2.8503	-	en	1	CreativeThings
84.109.80.97	1193976014	3671	1.6749	-	en	1	CreativeThings
84.109.83.62	1193976145	3671	2.0199	-	en	1	CreativeThings
84.109.80.111	1193976234	3671	5.0595	-	en	1	CreativeThings
65.55.209.220	1193984816	193	0.2019	-	en	1	CreativeThings
74.6.26.220	1193989087	6	0.1597	-	en	1	CreativeThings
72.232.173.138	1193991735	1	0.1686	-	en	1	CreativeThings
193.47.80.47	1193992224	160	0.1285	-	en	1	CreativeThings
72.232.173.138	1194006259	1	0.1690	-	en	1	CreativeThings
72.232.173.138	1194017369	1	0.1730	-	en	1	CreativeThings
74.6.24.199	1194024306	12	0.2306	-	en	1	CreativeThings
88.131.153.91	1194025306	1	0.1664	-	en	1	CreativeThings
72.232.173.138	1194028395	1	0.1688	-	en	1	CreativeThings
72.232.173.138	1194038745	1	0.1687	-	en	1	CreativeThings
74.6.19.212	1194040690	188	0.2138	-	en	1	CreativeThings
87.118.114.200	1194045153	3671	1.6332	-	en	1	CreativeThings
74.6.23.125	1194050208	6	0.2334	-	en	1	CreativeThings
84.109.109.39	1194062104	3671	3.7267	-	en	1	CreativeThings
84.109.121.116	1194062122	3671	4.1738	-	en	1	CreativeThings
84.109.109.60	1194062168	3671	4.0050	-	en	1	CreativeThings
84.109.121.118	1194062206	3671	3.9280	-	en	1	CreativeThings
84.109.121.121	1194062237	3671	2.0869	-	en	1	CreativeThings
84.109.121.122	1194062298	3671	4.2251	-	en	1	CreativeThings
84.109.121.117	1194062337	3671	5.4670	-	en	1	CreativeThings
84.109.109.51	1194062422	3671	2.7692	-	en	1	CreativeThings
84.109.80.106	1194062426	3671	2.7736	-	en	1	CreativeThings
84.109.108.147	1194062841	3671	2.4605	-	en	1	CreativeThings
84.109.80.99	1194062848	3671	2.2344	-	en	1	CreativeThings
84.109.83.61	1194062952	3671	2.3960	-	en	1	CreativeThings
84.109.108.163	1194063106	3671	1.7911	-	en	1	CreativeThings
84.109.80.108	1194063261	3671	2.0077	-	en	1	CreativeThings
84.109.108.32	1194063418	3671	2.0073	-	en	1	CreativeThings
84.109.80.97	1194063452	3671	4.1461	-	en	1	CreativeThings
84.109.80.111	1194063751	3671	0.9936	-	en	1	CreativeThings
